conf,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20,c_21,c_22,c_23,c_24,c_25,c_26,c_27,c_28,c_29,c_30,c_31,c_32,c_33,c_34,c_35,c_36,c_37,c_38,c_39,c_40,c_41,c_42,c_43,c_44,c_45,c_46,c_47,c_48,c_49,c_50,c_51,c_52,c_53,c_54,c_55,c_56,c_57,c_58,c_59,c_60,c_61,c_62,c_63,c_64,c_65,c_66,c_67,c_68,c_69,c_70,c_71,c_72,c_73,c_74,c_75,c_76,c_77,c_78,c_79,c_80,c_81,c_82,c_83,c_84,c_85,c_86,c_87,c_88,c_89,c_90,c_91,c_92,c_93,c_94,c_95,c_96,c_97,c_98,c_99
conf_474,-0.105963044,-0.08162143,0.059713956,-0.07278134,0.013248763,0.08405129,0.3461151,0.15556838,-0.18777527,-0.147596,0.05631621,0.2140234,-0.038852993,0.20351082,-0.23034798,0.17399737,-0.044391636,-0.31245622,0.1868717,0.0683631,-0.2543922,-0.21154678,-0.32305977,-0.2269566,0.13446228,0.029607728,-0.14020413,-0.19375497,-0.24957731,-0.010163628,0.03587133,-0.16480948,-0.21015963,0.18787035,-0.2752298,-0.19100124,-0.23866168,-0.028500093,-0.11742764,0.15808688,-0.13437892,-0.082995504,0.04679043,-0.34065637,-0.15775105,-0.2582492,-0.079414606,0.18309808,0.09155172,0.18852296,0.1364147,0.10683701,0.4768183,-0.23840721,-0.17282894,0.14516887,0.14387059,0.15291628,-0.055259585,0.28576884,-0.1133552,-0.08791113,-0.21221662,-0.128823,0.11022312,-0.072044395,0.12698719,0.23311545,-0.3034678,0.09176266,-0.11414319,0.069930546,-0.13186367,-0.115973696,0.23803796,0.068157285,-0.21572118,0.13116018,0.11085113,0.15741207,-0.10814618,-0.11957755,-0.1590515,0.17417581,0.09951749,0.22816953,0.03719517,0.01877165,-0.16429012,-0.25402355,0.2134925,-0.30820206,-0.2420244,-0.030129777,0.119172625,-0.10182608,-0.254415,0.09179546,-0.3069911,0.20750472
conf_475,-0.16386276,-0.24154021,0.096203566,-0.21349794,0.015863203,0.055730786,0.32375202,0.21339469,-0.19479214,-0.1978991,0.11350769,0.35026366,-0.19080734,0.12297706,-0.21948914,0.18732482,0.053579375,0.07049372,-0.077145495,0.24331273,-0.2760478,-0.18498367,0.2685512,-0.23793378,0.15293661,0.15635598,-0.036545526,-0.1831883,-0.18743686,0.082807556,0.07296839,-0.22030912,-0.0011991716,0.118193164,-0.13446796,-0.07843999,-0.21159698,-0.057794128,-0.22027208,0.18332063,-0.16120477,-0.20455465,-0.20407362,-0.030182648,-0.09339706,-0.35012007,0.0118082175,0.20653374,0.21163101,0.2857877,0.143944,0.3061978,0.055917636,-0.19246139,-0.24030885,0.1490801,0.21185535,0.07962808,-0.004675811,0.019300172,-0.22878096,-0.32607126,-0.29677153,-0.22259346,0.1120269,-0.1909755,0.1826348,0.16438325,-0.19164987,0.06165188,-0.22446765,-0.20471883,-0.0321981,-0.2069539,0.19339786,0.24632215,-0.2104875,0.11657299,0.009774767,0.19979055,-0.056214407,0.13060313,-0.33191344,0.2752934,0.24485072,0.11955854,-0.2990487,-0.0768366,-0.071699604,-0.1713123,0.26427728,-0.12448876,-0.20775504,0.16354135,-0.0020892185,-0.10066338,-0.11067246,0.2234125,-0.13870879,-0.08371838
conf_476,-0.17327003,-0.23856826,0.067301266,-0.08602902,0.211045,0.12901339,0.33225957,0.1952803,-0.1825014,-0.14024353,0.31024233,0.19487722,-0.10570472,0.2490934,-0.25903964,0.0812847,-0.07187189,0.081167445,0.036082245,0.16751337,-0.018153755,-0.12458269,-0.37440908,-0.169759,0.19486505,0.023942916,-0.23281431,-0.16310656,-0.204252,0.2542346,-0.021060724,-0.17641976,0.22528997,0.3134891,-0.07737184,-0.071022466,0.024777073,0.08686757,-0.11023741,0.22101536,-0.2393102,-0.092032924,-0.18559918,-0.18885837,-0.12084653,-0.3180363,-0.452961,0.12722328,-0.05463697,0.26010033,0.15819843,0.29527023,0.35284495,-0.20730986,-0.17466012,0.29767957,0.17647517,0.1727445,-0.23698378,0.45564768,-0.19817841,-0.13977587,-0.011890214,-0.20209941,0.20013142,-0.17103133,0.1596981,0.29411218,-0.27849135,0.14611371,-0.1288758,-0.09634449,-0.036935665,0.009964716,0.29306495,-0.10297365,-0.11628734,0.14361128,0.040000316,0.12169209,-0.021958023,-0.2223336,-0.14499679,0.2252143,0.1889358,0.30730876,-0.38868198,-0.1042085,-0.12150687,-0.2174926,0.1087924,-0.235316,-0.150489,0.06983996,0.15627629,-0.18606451,0.010211887,0.117394544,-0.27542803,-0.21996355
conf_477,-0.12841031,-0.16003692,0.10762843,-0.15469475,-0.17254707,0.12430073,0.19801009,0.23867121,-0.21400034,-0.25232157,0.25193143,0.21826896,-0.2428567,0.17953871,-0.080713116,0.11400106,0.12230505,-0.23249547,-0.09323766,-0.032066934,0.21599661,-0.19467703,-0.18319349,-0.18567614,0.22099413,0.112517744,-0.19739491,-0.19104837,-0.14077002,0.037934907,0.14717878,-0.18993151,-0.21513943,0.14528033,-0.22431722,-0.17069247,-0.06365027,0.35338038,-0.13171418,0.16042037,-0.081710726,-0.22465646,0.0948462,-0.18515727,-0.17502786,-0.29675916,0.014802779,0.23756522,0.19396982,0.18526582,0.137677,0.30735415,0.4086826,-0.19828199,-0.17184338,0.13073893,0.23432288,0.2102657,-0.017326687,-0.035658374,-0.1367015,-0.2125586,-0.16296081,-0.28002673,0.18683374,-0.19290888,0.16662915,0.26854137,0.06794874,0.18671209,-0.111777335,-0.14482377,-0.12603293,0.073596925,0.22543703,0.31018025,-0.12830041,0.12001318,0.09491166,0.14697337,0.09159527,0.19552462,-0.05950076,0.22422497,0.22397499,0.17108177,0.0057377783,-0.13415617,-0.06688647,-0.04371509,0.038090423,-0.08109832,-0.19170724,0.16535552,0.19196711,-0.022098241,-0.17561676,0.055225253,-0.22913815,-0.17993529
conf_478,-0.10329679,-0.16279715,0.14791673,-0.096596316,0.27953285,0.22738108,0.24101034,0.1645343,-0.09624825,-0.15581188,-0.15650174,0.13582005,-0.079711,0.14354277,-0.08477089,0.20619963,0.24091284,0.10396015,-0.032686956,0.1408578,0.07192948,-0.12138798,-0.11159506,-0.21564834,0.222885,-0.021100238,-0.14074162,-0.14935896,-0.20611475,0.15222207,0.2666032,-0.20302889,-0.027963085,0.009033867,-0.21218653,-0.22918302,-0.12254887,0.05212471,-0.18964918,0.20832103,-0.14847149,-0.18210281,-0.06156667,0.026265858,-0.13967893,-0.0110658435,-0.27279258,0.06498538,0.13689223,0.2458248,0.16942936,0.054822844,-0.18042801,-0.20008585,-0.2128631,0.15287563,0.17217375,0.08384128,-0.19803768,-0.07901481,-0.19750173,-0.2133935,0.18820035,-0.22869448,0.17070377,-0.09883248,0.2050687,0.1834362,-0.4104772,0.16839524,-0.22886701,0.21438463,-0.011946511,-0.05482405,0.22858286,-0.12488955,-0.18101904,0.066147655,0.10399724,0.23802526,-0.06254915,-0.010973506,-0.330258,0.19824341,0.1288115,0.11249628,-0.19582456,-0.17174046,-0.13587071,-0.24345906,0.15577734,-0.097779945,-0.13632126,0.3001382,0.22855052,-0.036522165,-0.19890574,0.30187935,-0.31200388,-0.44237575
conf_479,-0.20428982,-0.14941707,0.122677326,-0.19411482,0.07544859,0.0329743,0.28753826,0.16603851,-0.114634074,-0.08764524,0.058277044,0.021244485,-0.10462948,0.054172616,-0.06615507,0.19849898,0.26293483,-0.06908395,-0.18240143,0.037546646,0.011831281,-0.11902378,0.2996532,-0.14874989,0.17549743,0.06311005,-0.093081996,-0.2521683,-0.18218814,-0.13264085,0.23539418,-0.10102478,-0.26199645,0.2245905,-0.1591159,-0.11006548,-0.06796874,0.3079132,-0.22572513,0.053190853,-0.018129585,-0.21012452,-0.07206169,-0.04482876,-0.060374834,-0.1105887,0.3254955,0.1903572,-0.119561724,0.18065755,0.21338181,-0.017567838,-0.124682,-0.18135701,-0.16871567,0.050997738,0.14657153,0.16761434,0.0057654707,-0.05926922,-0.14097416,-0.116735026,-0.19924723,-0.17422669,0.18126625,-0.24070469,0.21425287,0.19992295,-0.15444218,0.1664877,-0.20066388,-0.536705,0.003679801,-0.04184308,0.24564113,0.446657,-0.27753538,0.14108868,0.17915481,0.19112921,0.11560981,0.37901422,0.07657977,0.21640983,0.23435438,0.24443085,0.21458445,-0.12479969,0.0027724914,-0.19016036,0.12779292,0.07607741,-0.22382602,0.2870157,0.13325256,-0.21944259,-0.08871768,-0.06551648,-0.20423064,-0.0010687757
conf_480,-0.14723447,-0.20979665,0.11400352,-0.078131974,0.22350436,0.20503746,0.15884155,0.17256273,-0.20509142,-0.19455531,0.29822606,0.15811828,-0.20953828,0.35929766,-0.2721437,0.1280853,-0.057712186,0.1747508,-0.09397157,-0.045955814,-0.21505943,-0.23681751,-0.110794924,-0.24020346,0.15974732,0.1920501,-0.32882962,-0.1383627,-0.24210131,0.1687759,0.17293708,-0.14450446,-0.13112284,0.117221184,-0.24805266,-0.32642436,-0.21227889,0.14535171,-0.20685396,-0.12035624,-0.18179645,-0.14033875,-0.21737356,-0.31744102,-0.1563973,-0.19388117,-0.23010643,0.13862999,-0.120970875,0.06487326,0.22554007,0.048990358,-0.13218552,-0.2273722,-0.19877504,0.12823334,0.14153717,0.054267913,-0.23557216,0.16934669,-0.24335304,-0.20617566,-0.0905384,-0.03313861,0.20484957,-0.22018708,0.189077,0.1184209,-0.17327423,0.15523006,-0.10806356,-0.49261838,-0.17401221,-0.055376973,0.20933019,-0.23068161,0.009686055,0.20012568,0.14366488,0.16454725,0.029458992,-0.08819095,-0.21138927,0.25294927,0.1594744,0.1364458,-0.01736882,-0.1217563,0.025960967,-0.27173936,0.18088971,-0.10932178,-0.2133843,0.25117174,0.07320932,-0.13614851,-0.22958368,0.20507061,-0.25348666,-0.041135844
conf_481,-0.18259607,-0.07301478,0.12787542,-0.23907992,-0.16410092,0.14568461,0.265209,0.08316141,-0.14367446,-0.11021464,0.3206034,0.18222617,-0.1661784,0.22894308,-0.114114076,0.23093043,0.024609603,0.0012211497,-0.21494174,-0.0026820614,-0.01769162,-0.23530017,0.13860416,-0.17414843,0.25304964,0.09156253,-0.17395754,-0.20055923,-0.1225154,-0.1584897,0.11269052,-0.061332896,-0.2273491,0.24844241,-0.31837684,-0.115313545,-0.19191217,0.21664053,-0.2630763,0.13620631,-0.120068476,-0.23021956,-0.12154469,0.15048812,-0.19400804,-0.26539883,0.34681243,0.07057204,0.016870443,0.07685594,0.1706184,0.13981259,-0.2147875,-0.1231904,-0.23339452,0.037226375,0.073593125,0.20103657,-0.17057632,0.38124743,-0.118886076,-0.13971147,-0.4567988,-0.19104125,0.118645824,0.06584692,0.1715207,0.10783891,-0.16244058,-0.012057802,-0.18057075,-0.54425156,-0.19898012,0.3081547,0.261434,0.39662668,-0.2135466,0.24963187,0.17449535,0.19867556,0.39419878,0.31322995,0.12996218,0.019118752,0.1398421,0.15353271,0.16333555,-0.14693955,-0.03432009,-0.08286968,0.16580415,-0.23326658,-0.13215433,0.41668445,0.11133967,-0.124846004,-0.07602269,0.097144164,-0.19970128,0.07624608
conf_482,-0.13073216,-0.23021859,-0.20185114,-0.016744403,0.14116488,0.20391424,0.0799776,0.23067284,-0.20787267,-0.2023786,0.094883576,0.096985504,-0.1878686,0.2826516,-0.2755575,0.21005623,0.16840851,-0.11598317,-0.052164868,-0.27937692,0.13978338,-0.15189344,-0.13586514,-0.17319407,0.16942751,0.061276037,-0.21270609,-0.14504087,-0.17613097,0.067691825,-0.12579753,-0.195013,-0.13884783,0.24653912,-0.26763466,-0.20118606,-0.13776861,0.13904963,-0.17948347,0.06078646,-0.070757985,-0.14479673,0.039249633,-0.21628225,-0.069178164,-0.16895312,-0.20902811,0.045780625,0.09681114,0.09881808,0.16834633,0.07763566,0.2587684,-0.17160279,-0.16205578,0.14573261,0.12066007,-0.020402776,-0.18645217,0.17881179,-0.20419113,-0.14305991,-0.06952168,-0.08353224,0.16513607,-0.07394598,0.24621412,0.1718391,-0.12816818,0.106862254,-0.14269118,-0.057282396,-0.3066468,0.075742856,0.22814505,0.283371,-0.21583822,0.19950353,0.20913264,0.24283226,0.11842089,0.37750065,-0.2863243,0.16905718,0.05385463,0.23260422,-0.27330235,-0.14369263,-0.19484204,-0.12931548,0.2558337,-0.35507363,-0.17257719,0.20922758,0.057397485,-0.15243495,-0.094526134,0.19041671,-0.11464738,-0.16383556
conf_483,-0.11618166,-0.11123919,-0.0072805407,-0.30547184,-0.3321584,0.04298299,-0.16178486,0.07569122,-0.21511121,-0.11247195,-0.061533023,-0.15659557,-0.054675996,0.19925821,-0.21532741,0.2789363,0.35680056,-0.29917222,-0.25554496,-0.11241301,0.25079355,-0.19011736,-0.2062068,-0.14819701,0.23377004,-0.21183567,-0.11856538,-0.20820068,-0.22625612,0.124553785,0.07239097,-0.0959925,-0.35642263,0.3338595,-0.38959166,-0.070585474,-0.13012902,-0.044972546,-0.28907847,0.28704485,-0.050571293,-0.24952076,0.043316662,-0.21850733,-0.172384,-0.30837494,-0.023038536,0.20456684,-0.16318716,0.16651109,0.10462905,0.16559713,0.3236634,-0.2744797,-0.18285657,0.1628911,0.19968472,0.2069291,-0.046620432,0.3371733,-0.15707,-0.2346494,-0.25137478,-0.17416781,0.2161879,0.38167697,0.2407564,0.13708803,0.01955759,0.047698263,-0.20858008,-0.55926585,-0.32823625,0.0062119756,0.2610132,0.5026359,-0.17823808,0.06430555,0.10667667,0.16764373,-0.30321124,0.07381407,0.4450879,0.13247278,0.11507128,0.17305651,-0.09975202,-0.15546675,0.025129875,-0.14929989,0.33797482,0.06270906,-0.19478858,0.30672556,0.17163996,-0.22992527,-0.09779657,0.011044051,-0.20265912,-0.035673637
conf_484,-0.14021547,-0.17602947,0.20007448,0.18957329,0.2558682,0.10092973,-0.01201446,0.19868834,-0.1938393,-0.15218908,0.06614658,0.3996504,-0.12080654,0.19642073,-0.017470766,0.20646988,0.056791786,-0.17845877,-0.0075625014,-0.16626057,-0.24765721,-0.09854426,-0.51769257,-0.05139344,0.25342423,0.25387824,-0.21411516,-0.23595642,-0.1443326,-0.08745096,0.038684737,-0.073730595,-0.14664273,0.023480423,-0.18278983,-0.10377308,-0.14014073,0.22138086,-0.20765147,-0.09223762,-0.18967798,-0.21807773,-0.30684865,-0.08628356,-0.13196069,-0.26335797,-0.18776351,0.20798592,0.05495631,0.09580479,0.19928859,-0.09534541,0.055896755,-0.11207148,-0.18391901,0.11152941,0.13055445,0.1626871,-0.23228548,0.057816934,-0.2399822,-0.1907401,-0.2624812,-0.16786183,0.2824903,-0.21079524,0.21791694,0.2334768,-0.2687728,0.20196863,-0.1337333,0.041377798,-0.057047267,-0.2951776,0.100068994,-0.032626085,-0.18581977,0.105682895,0.19021884,0.14388427,0.3049492,-0.15038784,-0.18227385,0.06912433,0.09965773,0.23428021,-0.29515678,-0.086621694,-0.15194477,-0.24473731,0.16804416,-0.41230786,-0.0670269,0.1244012,0.0011807611,-0.07710716,-0.06448221,0.2149286,-0.14426163,-0.039204262
conf_485,-0.016263895,0.014895628,-0.021644818,-0.28348133,-0.2720818,0.021101931,0.19909847,0.06390938,-0.17181258,-0.12833878,0.07118289,-0.07657842,-0.1107806,0.19889343,-0.16663387,0.21815665,0.2806899,-0.1498712,-0.18950494,-0.20743373,0.470237,-0.07557104,0.047372382,-0.1449761,0.19358055,0.026652645,-0.11090627,-0.14589924,-0.2246269,0.07354619,0.09518638,-0.11758599,-0.008106843,0.23776127,-0.25512844,0.028242469,-0.06347678,0.08202413,-0.32932404,0.10692933,-0.13537464,-0.16106032,0.031161666,-0.0122177815,-0.14134625,-0.28041193,0.3503149,0.11354585,-0.15636273,0.15094854,0.3114983,-0.0004322253,0.15569684,-0.17319307,-0.25674483,0.1871319,0.20238425,0.11600505,0.029653871,0.1254255,-0.16768754,-0.22585298,-0.44770607,0.014521098,0.25560334,0.37283844,0.331888,0.14499062,-0.17199717,0.120067656,-0.20841554,-0.047977053,-0.12356941,0.014967826,0.18442826,0.3983072,-0.36205512,0.15018755,0.122007065,0.2445626,-0.15921749,0.55238587,0.027773736,0.18500814,0.0794803,0.282368,-0.1807321,-0.21561047,-0.15534265,-0.17191559,0.2950313,-0.23321667,-0.13615617,0.24229638,0.1900743,-0.13346018,-0.16968882,-0.0059048343,-0.05661149,0.36969545
conf_486,-0.111409806,-0.22736582,0.06217327,0.21308918,0.1273627,-0.23433332,0.09074239,0.24227537,-0.11628547,-0.08459077,0.21501252,0.2638708,-0.028657645,0.25510535,-0.09523044,0.15396895,0.054407854,-0.08879236,-0.05719117,0.14799169,-0.045459833,-0.09022142,-0.43048277,-0.11243747,0.20918804,0.16352591,-0.10873593,-0.2171966,-0.22520511,0.0119622275,0.30611554,0.0024684565,0.05293606,0.30778486,-0.12967098,-0.12640944,-0.035007194,0.41728246,-0.2214342,0.04636786,-0.15420023,-0.031719282,-0.07019398,-0.22527988,-0.1724184,-0.25391662,-0.36914214,0.15857045,-0.07916936,0.067898236,0.27009484,0.065756045,0.21540368,-0.1565725,-0.13025068,0.1785052,0.12385032,0.16922075,-0.16976213,0.2060355,-0.227259,-0.15840918,-0.13183941,-0.1789523,0.23197131,-0.018039195,0.1813469,0.17844741,-0.26079658,0.23421746,-0.20154959,-0.003958549,-0.18218583,-0.06566555,0.17178729,-0.4299745,-0.10638081,0.1304309,-0.102099754,0.095287226,-0.48370132,0.3222274,-0.05530629,0.15646453,0.12149358,0.18555732,-0.07955064,-0.23776908,-0.13316475,-0.15193559,0.09578317,-0.1312893,-0.18975297,-0.014438207,0.000810867,-0.11268253,-0.16060704,-0.008530033,-0.24463288,-0.2031962
conf_487,-0.16801414,-0.2661936,0.090748526,-0.17734918,-0.00422542,-0.2138948,0.09221457,0.30011868,-0.19005136,-0.19330819,0.1091833,-0.21806031,-0.24380748,0.12370879,-0.32597557,0.36726752,0.2111329,0.0007118351,-0.35815746,-0.24637002,0.0100096725,-0.06080047,-0.2594706,-0.113072485,0.16857208,0.049134906,-0.22390267,-0.21421133,-0.21378428,0.13193496,0.2004877,-0.21409348,-0.20202139,0.3585119,-0.3513005,-0.26612765,-0.18423678,-0.2280438,-0.11310809,0.03112873,-0.054942105,-0.20202908,-0.07792116,-0.25205752,-0.15570554,-0.23350652,0.07804587,0.1369568,-0.32761636,0.15516335,0.1762431,0.08407858,0.19796991,-0.109519094,-0.22467752,0.21018258,0.29150373,0.21419849,-0.16759528,-0.03707315,-0.17653999,-0.20122127,-0.052682497,-0.20114212,0.18433204,0.27393913,0.14575472,0.23341842,-0.14336129,0.21483481,-0.17389408,0.17941672,-0.14458497,-0.39920714,0.26170456,0.13023274,-0.20220238,0.02989784,-0.062901296,0.14395031,0.14679939,0.027909411,0.15639848,0.23248419,0.17617223,0.20389314,-0.1242333,-0.15242891,0.138051,-0.34773406,0.14823073,-0.053028706,-0.15214595,0.14846666,0.13874519,-0.15003102,0.03380107,-0.040949527,-0.25933826,-0.13901791
conf_488,-0.04390078,-0.16176952,-0.073080346,-0.15773508,0.40852228,0.20067608,0.34673047,0.22377264,-0.07448808,-0.11420237,0.0073633017,0.32112986,-0.16795032,0.20000665,-0.26580775,0.06492711,0.094097435,0.04821317,-0.284446,0.19039416,-0.15245986,-0.10850792,-0.48800582,-0.21042582,0.18123214,0.14400966,-0.26258132,-0.17415759,-0.09607881,-0.025985574,0.007020257,-0.08037043,-0.09540612,0.11066812,-0.0013585254,-0.12675726,-0.14266337,-0.08605824,-0.14797294,-0.03545735,-0.06565626,-0.10145745,-0.32780156,-0.14834374,-0.17556314,-0.061960828,-0.46243787,0.20934705,0.06759693,0.12750605,0.097624004,0.120943956,0.5481101,-0.2797308,-0.071164265,0.230948,0.23996234,0.10749267,-0.078454934,0.15986247,-0.17851485,-0.1705799,0.24061595,-0.14910097,0.21378224,-0.37588328,0.22291206,0.13762812,-0.10518296,0.098824784,-0.24635847,0.3044529,-0.08902362,-0.26663303,0.17799114,-0.16206671,-0.0060702874,0.099326394,0.1523013,0.24361245,0.3440618,0.16248837,0.13691242,0.2172236,0.18982314,0.13924134,0.086844124,-0.056881636,-0.022625102,-0.2260351,0.15596306,-0.20671487,-0.19680363,0.033956602,0.13512482,-0.20193246,-0.17322628,0.11231462,-0.23838425,-0.28692645
conf_489,-0.14406013,-0.11517838,0.0273883,-0.07505202,-0.021023434,-0.08279509,0.023314783,0.20358087,-0.22880664,-0.21119358,0.27673054,-0.14087915,-0.19192319,0.23577698,-0.20524308,0.20851454,0.11235933,0.20082822,-0.20956248,0.045187924,-0.118897356,-0.16137068,0.039604194,-0.22127263,0.16816343,0.12222938,-0.2783466,-0.17387518,-0.11218863,0.19761321,0.19651674,-0.085578,-0.28321525,0.26032096,-0.34084377,-0.27144977,0.020693881,0.010588194,-0.16735071,-0.09409417,-0.1405385,-0.113559775,-0.17440885,-0.14176655,-0.17460373,-0.17416292,0.46973154,0.21946669,-0.32425323,0.057259437,0.1685256,0.08233823,0.23010752,-0.13104,-0.17858551,0.085607074,0.21651186,0.27959535,-0.15395395,-0.07633781,-0.23685825,-0.1882383,-0.31186637,0.051247545,0.13112777,0.2064097,0.18011592,0.085092686,-0.14189489,0.17333284,-0.101655774,-0.17362851,-0.14150196,-0.101280205,0.2249922,0.3057291,-0.1674992,0.1543027,0.15841252,0.26587522,0.010555249,0.04293311,0.28759426,0.15832,0.19161107,0.19801347,-0.32104146,-0.06658109,0.077245675,-0.15120178,0.23328821,-0.021349793,-0.15868974,0.25640535,0.05147184,-0.08398351,-0.014228485,-0.061509598,-0.16395739,0.00683162
conf_490,-0.053225785,-0.13969716,0.22354811,0.14303857,0.20221126,-0.06660599,0.1211918,0.13037585,-0.0648624,-0.15900315,0.07090421,0.2628564,-0.114537105,0.177944,-0.15961765,0.085413486,0.14583714,-0.33246765,-0.06725779,0.20532067,-0.1613138,-0.048144072,-0.31202972,-0.10049283,0.12875433,0.16059406,-0.18468603,-0.25744623,-0.1653798,0.10222394,0.11736216,-0.017959135,-0.061901517,0.20542789,-0.11118384,-0.23354892,-0.009500452,-0.013102604,-0.19084021,0.024815172,-0.14764082,-0.19228806,-0.264848,-0.17906448,-0.19041206,-0.11430758,-0.18799533,0.056692377,-0.021221358,0.11204898,0.2010096,0.113495804,-0.15768418,-0.21870804,-0.030054322,0.045330588,0.088293575,0.24842975,-0.12707295,-0.01751707,-0.1322594,-0.21386722,0.061039332,-0.07038341,0.21611992,-0.21439715,0.24293517,0.2100266,-0.16973643,0.09391172,-0.2402814,0.07733353,-0.055391748,-0.30713424,0.09946515,-0.17174433,-0.22253,0.15908767,0.1097817,0.18430646,-0.16703214,0.4223683,-0.21479379,0.13863496,0.22166045,0.10740793,-0.28122413,-0.18212073,-0.050413292,-0.111684136,0.03213255,-0.16589852,-0.16542178,0.10025477,0.09339891,-0.17559783,-0.09738286,-0.027760062,-0.1032702,-0.43801108
conf_491,-0.14278129,-0.18714392,0.17074415,-0.21737263,-0.028640907,0.22848798,0.15953915,0.10783044,-0.2493725,-0.24828438,0.20741166,0.048347406,-0.09320376,0.19367717,-0.3308832,0.30856654,-0.07558557,0.0866932,-0.22866406,-0.1796125,0.051477652,-0.08503154,-0.20664369,-0.19329666,0.27986106,-0.06795889,-0.18681513,-0.26687747,-0.18829153,-0.06592746,0.28915522,-0.18321776,-0.20802042,0.2211051,-0.13798325,-0.22194798,-0.15434605,0.17838718,-0.266029,-0.15428564,-0.14089057,-0.18467765,-0.11496537,-0.0141406385,-0.31306043,-0.39556473,0.2636718,0.14410353,-0.1037226,0.079000965,0.11939471,-0.07870723,0.26245835,-0.10574334,-0.16727678,0.25218675,0.34437987,-0.003615837,-0.15195478,0.19299148,-0.17213598,-0.1394727,0.026095951,-0.09375553,0.28909555,0.11654409,0.23119879,0.20810302,-0.09904754,0.25798523,-0.16388215,-0.0014003942,-0.16491015,0.10255122,0.21590672,0.15544394,-0.25218612,0.10774241,0.08430217,0.21882285,0.045536958,0.22958875,0.29428068,0.24972668,0.22437821,0.20578162,0.2522105,-0.15568015,-0.016057413,-0.36477628,0.16491847,-0.34052068,-0.10601045,0.1831806,0.17221256,-0.08254075,-0.120583534,-0.029769987,-0.31816202,0.23055235
conf_492,-0.14574172,-0.057882227,0.16144516,-0.1535816,0.20085496,-0.19089189,0.2902568,0.1669849,-0.17558728,0.01827074,-0.3610042,0.12261574,-0.1068434,0.21948427,-0.2365093,0.13836424,-0.10575262,-0.075885676,-0.031072835,-0.174437,-0.07100638,-0.1049924,-0.30844954,-0.20284428,0.1666387,0.20941973,-0.2511848,-0.27906033,-0.12680054,0.16886976,0.16834734,-0.16730854,-0.0327009,0.048789125,-0.20840871,-0.1749985,-0.3938976,-0.13253777,-0.12648094,0.3497605,-0.2448293,-0.13910653,-0.12786622,-0.24343392,-0.120718084,-0.08803424,-0.23426308,0.0462267,-0.17496687,0.11229905,0.13581356,0.12766697,-0.0008452134,-0.30925944,-0.19339947,0.19361845,0.044976067,0.17781197,0.065258205,0.21055879,-0.24083641,-0.22260591,0.26243111,-0.22186957,0.16417243,-0.081706226,0.22313368,0.0991621,-0.10421416,0.105655156,-0.1283155,-0.04091037,-0.17284305,-0.051262066,0.21095684,-0.09804743,-0.070506275,0.059215564,0.024293728,0.034192003,0.3051525,-0.21665394,-0.30493966,0.12616217,0.13197787,0.14539386,0.09495861,-0.08361863,0.045022644,-0.07813058,0.09157042,-0.3021636,-0.028713342,-0.032332126,0.2831392,-0.1455378,-0.14853269,0.20691426,-0.13190429,-0.46707395
conf_493,-0.15886165,-0.13390903,0.29633275,-0.078368716,0.21188517,-0.17352009,0.03885351,0.24930827,-0.14609095,-0.13165909,0.018407611,0.07001515,-0.09076491,0.20677291,-0.1732191,0.17844371,0.15894507,-0.09508442,-0.19374682,-0.24425983,-0.23354222,-0.1821242,0.13679802,-0.22848381,0.17610359,0.04847156,-0.23950106,-0.23327886,-0.14664683,0.08825554,0.32284078,-0.073684745,-0.18374759,0.22243878,-0.11720521,-0.08521696,-0.2148234,-0.010783227,-0.12722957,0.19864537,-0.22388801,-0.10374616,-0.16101666,-0.06430003,-0.23245133,-0.13692917,-0.24238737,0.19683689,-0.4500496,0.14572687,0.24327303,0.23009916,-0.12379308,-0.21558799,-0.20627035,0.13968939,0.19678827,0.2884626,-0.16724212,0.12083948,-0.15968351,-0.21620204,-0.0646049,0.08043044,0.28046745,-0.17594956,0.17130543,0.23376632,-0.116223924,0.06354332,-0.14010479,0.08569177,-0.06601964,-0.116599925,0.15203644,0.21855792,-0.044978466,0.092203416,0.009546349,0.12298819,0.24522021,-0.2589686,-0.110373914,0.18622825,0.2266132,0.18445146,-0.07929054,-0.08394913,0.088086165,-0.14877874,0.04279899,-0.21423447,-0.075822,0.1458868,0.29387704,-0.09524164,-0.1677249,0.14401834,-0.28240085,-0.11381372
