conf,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20,c_21,c_22,c_23,c_24,c_25,c_26,c_27,c_28,c_29,c_30,c_31,c_32,c_33,c_34,c_35,c_36,c_37,c_38,c_39,c_40,c_41,c_42,c_43,c_44,c_45,c_46,c_47,c_48,c_49,c_50,c_51,c_52,c_53,c_54,c_55,c_56,c_57,c_58,c_59,c_60,c_61,c_62,c_63,c_64,c_65,c_66,c_67,c_68,c_69,c_70,c_71,c_72,c_73,c_74,c_75,c_76,c_77,c_78,c_79,c_80,c_81,c_82,c_83,c_84,c_85,c_86,c_87,c_88,c_89,c_90,c_91,c_92,c_93,c_94,c_95,c_96,c_97,c_98,c_99
conf_463,-0.172897,-0.17092615,0.14742118,0.052695516,0.11788122,-0.013009284,0.21821173,0.20273398,-0.20973161,-0.16586049,0.043974273,0.16266935,-0.18145728,0.13051972,-0.16816343,0.17141512,-0.14708847,-0.051964685,-0.09225089,0.120439656,-0.12886119,-0.19991991,0.19360973,-0.11599722,0.12242361,0.18309969,-0.19152765,-0.20364524,-0.21921195,0.015656978,0.08176543,-0.18906905,0.06514565,0.19998743,-0.18334259,-0.18653761,-0.18407531,-0.09485162,-0.26864383,0.029469548,-0.16558465,-0.15993167,-0.20702983,-0.1645313,-0.11857828,-0.16489956,-0.089260526,0.088180065,0.096308395,0.18911973,0.1850821,0.078726895,-0.24006005,-0.17102006,-0.15833266,0.13113523,0.16137129,0.060948882,-0.1672828,0.13889311,-0.16671462,-0.1890434,-0.14495261,-0.116233446,0.19151957,-0.22040063,0.17699747,0.17225534,-0.23212768,0.191637,-0.19485563,0.07814872,-0.05457091,-0.22053124,0.09340928,-0.2244159,-0.16852163,0.16080122,0.12129761,0.18319514,0.15134336,-0.11354147,-0.10934702,0.2187036,0.1022764,0.18178125,-0.11070906,-0.21513683,-0.11995033,-0.21758331,0.13841161,-0.13910155,-0.0717867,0.20880097,0.10488598,-0.21266823,-0.12863101,0.10008673,-0.27370575,-0.17257121
conf_464,-0.23912336,-0.21823008,0.09850911,-0.07562121,0.12695561,0.033037093,0.18580976,0.17686914,-0.23533028,-0.06332073,0.23693496,0.1961065,-0.15662643,0.13845912,-0.1390656,0.16639091,-0.034696795,0.07835467,-0.15978186,0.18037084,-0.09379227,-0.22463183,0.25268224,-0.10495351,0.13145773,0.13216136,-0.18484613,-0.16834828,-0.11513293,0.066995315,0.032943383,-0.21048856,0.1337683,0.2575729,-0.16778165,-0.20068926,-0.13383403,-0.05847657,-0.19993907,0.01613352,-0.09893347,-0.1663131,-0.15321682,-0.097920984,-0.16057685,-0.14826673,-0.1910738,0.18666662,0.1785739,0.18884838,0.15944095,0.196352,-0.071571514,-0.22986758,-0.18079782,0.13015448,0.24857321,0.11568295,-0.14077748,0.092943266,-0.211043,-0.18595028,-0.042080615,-0.12487202,0.25161812,-0.08432251,0.25773495,0.19947343,-0.108272836,0.1903345,-0.1904007,-0.034735654,-0.07814078,-0.06324052,0.15654023,0.0017606437,-0.165489,0.22124894,0.12868355,0.14320642,0.20893496,-0.14935844,-0.18763715,0.08935703,0.19366877,0.11500597,-0.10495545,-0.19760376,-0.12748082,-0.21324629,0.14404608,-0.13600941,-0.13724135,0.1984291,0.10321324,-0.14313011,-0.1023504,0.07720786,-0.14309683,-0.18772174
conf_465,-0.14202431,-0.117317684,0.15391342,-0.0054539978,0.10786939,0.1400912,0.18935661,0.14717394,-0.24330679,-0.046185452,0.121023476,0.2571335,-0.11372001,0.16713627,-0.16639528,0.23196875,-0.07514862,0.07181467,-0.20611462,0.17732026,-0.1073417,-0.09057429,0.15148069,-0.25955757,0.28782856,0.14100821,-0.22285584,-0.21954252,-0.25456774,0.11853,0.22340898,-0.21901742,0.1514007,0.20220014,-0.14918295,-0.17526175,-0.12648319,-0.07549153,-0.21061777,0.0848266,-0.2243938,-0.20199999,-0.22130011,-0.043998905,-0.2733675,-0.28082892,-0.28979692,0.11429298,0.06779537,0.23663151,0.21293513,0.17620744,-0.06610059,-0.19886594,-0.26430115,0.18273151,0.22097787,0.18361966,-0.11494283,0.22036949,-0.18190692,-0.24635193,-0.1008754,-0.071629465,0.11188258,-0.10284285,0.21414353,0.21979171,-0.0968257,0.22074044,-0.2728176,-0.014853702,-0.2332005,-0.010726924,0.21967556,0.019349318,-0.2874472,0.0813231,0.03989426,0.24386273,0.20534314,-0.2120577,-0.13846569,0.15346389,0.22809312,0.24896127,-0.16912907,-0.13019429,-0.11894082,-0.12006038,0.07461342,-0.14157248,-0.06845803,0.15419614,0.084794395,-0.1803429,-0.22980101,0.08937905,-0.25285414,-0.10513379
conf_466,-0.12611805,-0.08831501,0.1812272,0.0173059,0.16836235,0.027751742,0.22813089,0.08058846,-0.17048828,0.018376347,0.18175702,0.19408505,-0.13775863,0.1766734,-0.12650721,0.23851001,0.061321672,0.010524732,-0.11234131,0.032925785,-0.13172251,-0.16133709,0.114253245,-0.12956716,0.17197338,0.11855204,-0.115350395,-0.24630441,-0.16051584,-0.059333548,0.08254447,-0.15635814,0.075862266,0.20451736,-0.15969205,-0.18945347,-0.083851516,-0.0057618693,-0.18085644,0.12637322,-0.11271256,-0.20221445,-0.18897378,-0.12420732,-0.23210427,-0.14130667,-0.25020638,0.14424303,0.14156972,0.07835588,0.12328739,0.11548272,-0.2197266,-0.09245488,-0.15919094,0.10722114,0.18377602,0.044422466,-0.12745239,0.09827493,-0.14509402,-0.17392348,-0.10163067,-0.21849726,0.20043956,-0.15660168,0.20653416,0.13262941,-0.12875564,0.11387182,-0.1856949,-0.104603656,-0.119291335,0.009915394,0.17241244,0.010991261,-0.19820407,0.1169822,0.038670853,0.09017411,-0.028697783,0.011688124,-0.21328701,0.106116384,0.104372144,0.20036076,-0.14318086,-0.20395258,-0.22637406,-0.116698265,0.23505874,-0.10382144,-0.17626983,0.03559487,0.15460509,-0.0826337,-0.12364359,0.12572888,-0.20522746,-0.039226085
conf_467,-0.13050461,-0.0029465335,0.075793706,-0.027294343,0.12033586,0.11552064,0.2330658,0.13240097,-0.114456356,0.1317984,0.055840652,0.24963687,-0.007854585,0.18071231,-0.12529227,0.20082808,-0.058211073,0.1112458,0.02176192,0.045547336,0.05569385,-0.15070504,0.0405132,-0.17602138,0.15393977,0.15317328,-0.08461228,-0.1453766,-0.16879894,0.03312712,-0.031672534,-0.03214362,0.08776632,0.1717861,-0.016304381,0.009731412,-0.18501346,0.021775765,-0.13691142,0.025315009,-0.11050417,-0.17644991,-0.23545928,-0.26653147,-0.11189484,-0.29769155,-0.022054162,0.084669285,0.18958494,0.11483911,0.109169595,0.09440807,0.12462974,-0.18546024,-0.13646773,0.100675486,0.11114593,0.09822603,-0.14910562,0.20410918,-0.12428985,-0.08389169,-0.1660258,-0.02819162,0.1636281,-0.09153715,0.12177918,-0.0030344725,-0.2753633,0.1715685,-0.17796253,0.012286876,-0.08344072,-0.053653277,0.19890273,0.1465779,-0.22711268,0.16069008,0.14530712,0.1369588,0.024931401,-0.05912808,-0.13170798,0.118242756,0.11813405,0.08934102,-0.14737539,-0.29324886,-0.20676288,-0.11170855,0.11905293,-0.20335668,-0.10863363,0.06391552,0.10814456,-0.052210853,-0.15170263,0.07472289,-0.23276411,-0.12702006
conf_468,-0.11059649,-0.15926175,0.017064067,0.044948377,0.188126,0.08858794,0.19264531,0.20915647,-0.114319235,-0.19309996,0.05532135,0.12725082,-0.13643023,0.06952534,-0.09561753,0.13779013,-0.01445857,-0.04366188,-0.022105593,0.17527868,0.013377206,-0.065648474,0.07727936,-0.12737793,0.1535846,0.13436417,-0.06422305,-0.05141222,-0.12658656,0.0940683,0.21960546,-0.058798254,0.11537488,0.17151864,-0.19481437,-0.17766926,-0.15472516,-0.06338741,-0.11206523,0.17685892,-0.17352559,-0.13659886,-0.20412916,-0.11108569,-0.12788853,-0.17873617,-0.18229336,0.06413741,0.21447255,0.16713613,0.10944834,0.106319666,-0.1244241,-0.15297961,-0.12726954,0.08049016,0.20574014,0.13667117,-0.020103648,0.054335117,-0.096334696,-0.16730967,-0.09370831,-0.21463896,0.22414438,-0.08099896,0.11201017,0.009526195,0.0036489086,0.112343155,-0.20117134,-0.1452548,-0.120025225,-0.17867278,0.16141316,-0.054925483,-0.17789634,0.12137219,0.07894774,0.17546637,0.008030794,0.06336076,-0.120858304,0.14928938,0.09872949,0.14808434,0.017181411,-0.043830775,-0.05144193,-0.14083144,0.091513924,-0.17247719,-0.16110963,0.11353573,0.1476249,-0.10064287,-0.17276093,0.20340051,-0.090156406,-0.17502925
conf_469,-0.17115201,-0.09289112,0.05982594,0.02437274,0.13589804,0.10591328,0.22667012,0.115340196,-0.12616721,-0.27605724,0.12865998,0.10905271,-0.11335685,0.15362684,-0.18770878,0.08267982,-0.17277005,-0.088641316,-0.14944811,0.08734537,-0.03658492,-0.12407546,0.076062694,-0.13223788,0.18684424,0.11803656,-0.22454776,-0.1082758,-0.1569647,-0.05641587,0.22816962,-0.15754052,-0.022551622,0.12522468,-0.12644535,-0.081050165,-0.15822417,0.013703603,-0.144783,0.019928664,-0.070066534,-0.10435849,-0.20562512,-0.23317973,-0.13231082,-0.22940786,-0.18548931,0.014346175,0.16427925,0.064547494,0.13390972,0.113545075,-0.09269551,-0.07870954,-0.17554794,0.04643254,0.19730812,0.118012406,-0.07074049,0.029278887,-0.20353457,-0.05735303,-0.11067589,-0.08325714,0.1685971,-0.1413169,0.08325075,0.06906265,-0.16277677,0.18817224,-0.11629892,-0.16681549,-0.029028663,-0.09298006,0.10288176,0.043390386,-0.19625185,0.0575885,0.17403358,0.14730261,-0.02659363,-0.097510874,-0.19289108,0.096118234,0.02738052,0.19805592,-0.111633725,-0.22392103,-0.14030953,-0.1286687,0.05674904,-0.07373632,-0.09375245,0.050716285,0.113064006,-0.18948054,-0.09233891,0.13354313,-0.23806173,-0.1672516
conf_470,-0.2605459,-0.09460913,0.21671678,-0.061879884,0.09311012,0.02914261,0.16046932,0.17186324,-0.17039187,-0.16692168,0.0049133454,0.2524744,-0.104452714,0.14873582,-0.20010635,0.21563184,0.09221296,0.015496422,-0.124083094,0.12161269,0.03364697,-0.14172125,-0.035440695,-0.19683011,0.24583012,0.08697422,-0.11075242,-0.15672784,-0.13269055,0.09648584,0.14928125,-0.116818264,0.20501824,0.21648675,-0.18492053,-0.18984304,-0.25567174,-0.0037839443,-0.22112456,0.0045441613,-0.1733987,-0.1042836,-0.15370749,-0.15067492,-0.0905949,-0.23126149,-0.26953438,0.13457265,0.1238931,0.16024956,0.1363303,0.0761376,0.05661399,-0.173126,-0.19544764,0.13668928,0.19773409,0.06051698,-0.10565365,0.16817582,-0.11478044,-0.1711261,-0.06382583,-0.13718203,0.09877476,-0.21371982,0.22379328,0.06032792,-0.16589126,0.17556018,-0.120809495,-0.09508021,-0.16062988,-0.09708986,0.15450402,-0.08331807,-0.22471209,0.10937561,0.22020157,0.20049341,0.17828348,-0.19029933,-0.096226946,0.1588732,0.13267621,0.11750777,-0.12568898,-0.13760053,-0.2079706,-0.18828253,0.07755035,-0.0514534,-0.16639113,0.059180822,0.04958501,-0.13374345,-0.16957048,0.0917612,-0.15637204,-0.13042614
conf_471,-0.11770176,-0.09318234,0.1434041,0.13323475,0.18502486,0.106668025,0.20578218,0.116016515,-0.14005665,0.06641556,0.075673714,0.19043835,-0.069622934,0.12568648,-0.18290178,0.064929806,0.10519148,0.19732714,-0.055335432,0.032295134,0.08655643,-0.06462044,0.16335541,-0.13294916,0.10039264,0.02424973,-0.17283885,-0.19617133,-0.12694898,0.085796304,0.09555808,-0.1375091,-0.032217063,0.12819858,-0.15243772,-0.14393489,-0.16360891,-0.016243936,-0.12236871,0.09218318,-0.09676593,-0.12371967,-0.21628056,-0.11419222,-0.14439088,-0.13213749,-0.10182318,0.1186212,0.07652608,0.1195996,0.20335245,0.16417766,-0.19385411,-0.07690338,-0.09369046,0.19492708,0.19959867,0.07024694,-0.07530415,0.08433714,-0.05522793,-0.07530561,-0.08702391,-0.14635216,0.14010628,-0.14260188,0.13442336,0.10495546,0.043882355,0.011535761,-0.09267114,-0.056595165,-0.08222765,-0.2054885,0.23184355,-0.0058405953,-0.1936493,0.11649734,0.11622503,0.024866393,0.205124,-0.13527258,-0.12153084,0.14554593,0.119601905,0.21465348,-0.035552982,-0.15270305,-0.026968712,-0.1954991,0.0749565,-0.054106925,-0.13943495,0.03194616,0.12096999,-0.13314827,-0.18328768,0.14442423,-0.14698026,-0.19208555
conf_472,-0.21625984,-0.11647974,0.17217065,-0.05993725,0.23542924,0.07997434,0.21862099,0.17758349,-0.13213517,-0.023880586,0.11289639,0.19521108,-0.20752461,0.20953296,-0.10390952,0.15655904,0.059635915,0.15159912,-0.13444084,0.17523591,-0.02765742,-0.17206888,0.09473515,-0.23428422,0.18115126,0.24325632,-0.14936022,-0.16242437,-0.2236744,0.15550005,-0.011270576,-0.14822008,0.15724646,0.13968454,-0.051310472,-0.15323181,-0.15591824,-0.14209455,-0.16669464,0.12379088,-0.16744825,-0.17990877,-0.21634187,-0.120180115,-0.25330755,-0.1978054,-0.08531873,0.21885544,0.093808845,0.19586776,0.13646911,0.08614442,-0.12252426,-0.17035244,-0.27927127,0.08217502,0.23830828,0.09659042,-0.092347704,0.17178856,-0.12402474,-0.18393606,-0.09437516,-0.10028766,0.12650667,-0.15558289,0.19100687,0.22805831,-0.19581841,0.039467424,-0.16836067,-0.1090711,-0.1654806,-0.14506783,0.20010036,-0.070554584,-0.16700448,0.15049106,0.1368086,0.16059506,0.22596882,-0.10025471,-0.23764755,0.16340336,0.1929152,0.05568371,-0.16033165,-0.14345708,-0.26310724,-0.1749645,0.0872624,-0.055339143,-0.082769796,0.17790991,0.15533844,-0.15987033,-0.23345076,0.18930742,-0.14112574,-0.14080764
conf_473,-0.10339373,-0.11010213,0.054427095,0.117914796,0.106067725,0.1204929,0.19867703,0.1693994,-0.20558147,-0.061452687,0.10812438,0.112519436,-0.10845834,0.11719624,-0.18553177,0.21657017,0.03998714,0.11312472,-0.06839409,0.030807344,-0.050678056,-0.07177291,0.20141894,-0.17961012,0.09273788,0.07827101,-0.25025117,-0.17426372,-0.07270793,-0.01734486,0.14686067,-0.09507107,0.08919984,0.20557994,-0.20663814,-0.120319135,-0.10352998,-0.1100598,-0.138788,0.09370664,0.014530625,-0.12226756,-0.12951225,-0.19127351,-0.15857536,-0.1779221,-0.15543588,0.05917826,0.11709725,0.099607676,0.1259265,0.104008496,-0.07668796,-0.13259438,-0.12336259,0.1461822,0.11090853,0.12643087,-0.01959395,0.06029796,-0.0904724,-0.16556391,-0.19664103,-0.09115966,0.15466514,-0.2517466,0.15143974,0.076827094,-0.012529017,0.1681842,-0.08292506,-0.18082647,0.02741425,-0.05910964,0.2388972,0.053170998,-0.16067392,0.13706073,0.2735435,0.034623303,0.093304746,-0.0012693722,-0.15236197,0.13019723,0.10301785,0.15319012,-0.06277833,-0.24287337,-0.021213735,-0.11730664,0.047937695,-0.012199725,-0.077953435,-0.011577837,0.17610282,-0.10605261,-0.17253603,0.10496253,-0.17479417,-0.21443439
conf_474,-0.15977913,-0.06992839,0.053966485,0.08395328,0.051092766,0.1301813,0.27273387,0.13584872,-0.06626236,0.045688376,0.031816814,0.26899445,-0.047196418,0.10767655,-0.16129084,0.08352835,-0.19586991,0.14595386,-0.009978976,0.06984065,-0.112338945,-0.15876825,0.12357652,-0.18085481,0.10327356,0.1157456,-0.10156866,-0.12638776,-0.16623677,0.07265591,0.0324728,-0.16054967,0.19342434,0.06694962,-0.065702334,-0.14461993,-0.19654082,-0.04976996,-0.11015415,0.046365984,-0.1564596,-0.14036442,-0.20616403,-0.15098849,-0.13445772,-0.23801437,-0.118458346,0.08916868,0.1554462,0.16742282,0.12754925,0.007890124,-0.14414056,-0.16047724,-0.1316967,0.101437286,0.1746659,0.15067592,-0.08735657,0.19180131,-0.10325812,-0.0667935,-0.14337952,-0.13606028,0.08256421,-0.18484902,0.0875399,0.05963933,-0.046437193,0.15184435,-0.09116646,0.1436714,-0.0090265395,-0.14136805,0.18713771,-0.13637723,-0.1976335,0.07761998,0.08250546,0.16585265,0.10231155,-0.11010584,-0.065569736,0.18975115,0.089675985,0.14869243,-0.0012576105,-0.10031817,-0.13574858,-0.19904526,0.06707826,-0.26625258,-0.11773112,0.037589487,0.05319728,-0.11361704,-0.2125588,0.26060677,-0.20774215,-0.24841854
conf_475,-0.14410253,-0.21155208,0.11243588,0.14531013,0.13251227,0.10503942,0.24987485,0.18029185,-0.15374479,-0.16266924,0.1257164,0.21490414,-0.14058828,0.13423602,-0.16001512,0.1870463,-0.04234468,0.060799148,-0.18972506,0.0576988,-0.21022807,-0.08421185,0.15004729,-0.25669897,0.1453882,0.08723928,-0.107225984,-0.14652446,-0.14085989,0.13654456,0.08089454,-0.14489664,0.17020008,0.1065844,-0.23863302,-0.15283899,-0.2358564,-0.051958166,-0.2005798,0.20059873,-0.16516133,-0.19668822,-0.24809574,-0.21164283,-0.12550895,-0.15483804,-0.29335186,0.13623592,0.1052235,0.16818696,0.18257396,0.19644642,-0.10353683,-0.19826224,-0.18593986,0.12322704,0.21791756,0.103826344,-0.15298718,0.14366515,-0.22383808,-0.25483754,-0.17898849,-0.20065948,0.15018295,-0.020911412,0.17262311,0.124794565,0.044575296,0.086683705,-0.18657273,-0.021321706,-0.06528062,-0.10772032,0.20163289,-0.06779913,-0.16889577,0.16473322,0.18058613,0.15373394,0.26053607,-0.15742916,-0.061124865,0.20978196,0.20027623,0.12589484,-0.106918074,-0.104505576,-0.0813774,-0.16112562,0.19411163,-0.1656182,-0.15571155,0.13809103,0.08227796,-0.14588042,-0.12338298,0.23938191,-0.19943252,-0.15553017
conf_476,-0.18657225,-0.2230965,0.16249695,-0.09579939,0.1470017,0.17973135,0.21573868,0.1772275,-0.14922895,-0.04377248,0.15765247,0.20564874,-0.17716815,0.18927541,-0.24032193,0.15206897,-0.07877638,-0.00040281308,-0.20872034,0.014004855,-0.08637072,-0.1565839,0.20407228,-0.19745587,0.19784102,0.10316036,-0.24826686,-0.13855591,-0.14564405,0.115647696,-0.038422935,-0.1709719,0.11905351,0.19631888,-0.07062019,-0.11605872,-0.15221715,-0.15678379,-0.14632916,0.15785322,-0.19603206,-0.17840958,-0.23920254,-0.1051121,-0.13715607,-0.1887731,-0.20241228,0.18894632,0.1840224,0.20828824,0.14005987,0.2422316,0.09114246,-0.21755281,-0.21936136,0.21386881,0.21957767,0.14574526,-0.19501902,0.2300756,-0.1982137,-0.18083602,-0.12543309,-0.24574277,0.20985243,-0.1264095,0.17385387,0.25086784,-0.16926914,0.10389577,-0.13998151,-0.06362143,0.001071175,-0.023122657,0.19634649,-0.059541345,-0.18470138,0.21265571,0.057478897,0.13567168,0.09179583,-0.13242096,-0.14883931,0.21424955,0.2710552,0.22193477,-0.081040986,-0.15692943,-0.15945269,-0.22069883,0.14213438,-0.09064825,-0.12178706,0.18997285,0.084760234,-0.2278374,-0.13199677,0.14135712,-0.19468157,-0.15403491
conf_477,-0.14692925,-0.042954776,0.013862,-0.029932862,0.10218779,0.13560529,0.279293,0.2103756,-0.17815043,0.00084765255,0.15676227,0.14694554,-0.15633507,0.18208362,-0.08239683,0.080356434,0.013131665,0.05629254,0.010847495,0.14265132,0.05307164,-0.08503905,0.0690886,-0.105481,0.15255094,0.0620836,-0.17806016,-0.0957971,-0.09836637,0.039344903,0.061982423,-0.13117649,-0.06613414,0.17276868,-0.06120751,-0.11937052,-0.09954859,0.052756052,-0.11323432,0.16709444,0.022099731,-0.1661346,-0.05674265,-0.03880527,-0.13369171,-0.25721207,-0.07371327,0.114570074,0.16275685,0.02901491,0.11345699,0.14097956,-0.09680241,-0.13342275,-0.12555271,0.13484734,0.21240522,0.16019222,-0.082300246,0.1288743,-0.078880064,-0.11009219,-0.08565952,-0.12331888,0.15503988,-0.13384536,0.13081603,0.13843769,0.04995028,0.15780585,-0.11090144,-0.0549566,-0.094446644,-0.10801592,0.22119431,0.07067005,-0.09869664,0.12083744,0.038115595,0.09913802,0.14161327,-0.075990215,-0.21148331,0.20475307,0.15907986,0.11398467,0.026447246,-0.12955903,-0.028012615,-0.11742569,-0.048358537,-0.111566044,-0.14914712,0.0170175,0.15614106,-0.096817926,-0.1278736,0.17544492,-0.24054848,-0.14518784
conf_478,-0.056447543,-0.13796331,0.18124977,-0.07860477,0.09753607,0.10048402,0.22242448,0.13811368,-0.07601977,-0.03707472,0.017861398,0.16433592,-0.068952516,0.16341436,-0.096617386,0.14417021,-0.02871558,0.078940205,-0.024333606,0.20647869,-0.055182617,-0.13648383,0.117866844,-0.16247103,0.1719244,0.090621136,-0.1668042,-0.16574058,-0.23118171,0.040664244,0.13410753,-0.15675396,0.18686661,0.0936107,-0.02028869,-0.1730091,-0.16844481,-0.07659176,-0.16686837,0.10156014,-0.07624417,-0.065422095,-0.10403642,-0.06601016,-0.12207157,-0.13882007,-0.19510405,0.089202225,0.14502649,0.14561965,0.13548747,0.13487338,-0.05634333,-0.1728652,-0.2173213,0.12472071,0.19123398,0.08419082,-0.12095017,0.0071860203,-0.15665324,-0.17372331,-0.16120377,-0.11887546,0.14339173,-0.064221814,0.20451061,0.12802358,-0.23926963,0.118687876,-0.17587006,-0.046863597,-0.03297297,-0.14049242,0.19281657,-0.11197279,-0.17712979,0.016932355,0.15009423,0.15212259,0.08101446,-0.0882465,-0.10141287,0.20026152,0.14145339,0.18588732,-0.12898698,-0.16097449,-0.104508035,-0.24586874,0.23124845,0.068012625,-0.14992419,0.09917884,0.19931163,-0.07412176,-0.16345482,0.12006458,-0.2689449,-0.20022942
conf_479,-0.16545348,-0.12005876,0.077750996,0.0103335045,0.23415308,0.040280256,0.22103141,0.07841711,-0.108924694,0.09804781,0.12757914,0.17246568,-0.13849518,0.084865406,-0.24767609,0.13377184,-0.023715269,-0.037178095,-0.09737408,-0.023559816,-0.0282003,-0.12821767,0.043278057,-0.10639546,0.0674344,0.12899706,-0.15968417,-0.14932391,-0.16659558,0.012821594,0.0994539,-0.051024083,-0.14763919,0.111270964,-0.017052103,-0.0783222,-0.08053685,-0.091145724,-0.190726,0.092366405,0.019592445,-0.1445846,-0.15886824,-0.119657405,-0.05067359,-0.15537901,-0.14746618,0.12962325,0.18454559,0.1421056,0.17808592,0.056845766,-0.03215412,-0.14762124,-0.12603752,0.09537802,0.16341448,0.082802325,-0.13193314,0.08401571,-0.14217943,-0.08185524,-0.21992622,-0.046562664,0.18447468,-0.12013076,0.1878046,0.11584981,-0.098932564,0.16777751,-0.106297486,-0.22328006,-0.03909521,-0.2917028,0.21659082,0.14785366,-0.16971321,0.124641635,0.16069022,0.1517375,0.19188683,-0.024294592,-0.06452571,0.210824,0.09640548,0.19756745,-0.14111933,-0.09068067,-0.04042874,-0.15142237,0.0723898,-0.11120272,-0.16533865,0.1067637,0.072581634,-0.15528093,-0.13704601,0.018298239,-0.21190643,-0.088338956
conf_480,-0.0741375,-0.07147695,0.096950516,0.22157504,0.10196034,0.13213852,0.25499722,0.093496084,-0.13298506,-0.120432794,0.08648736,0.24531092,-0.10752826,0.19979502,-0.23688753,0.12987953,-0.12996143,0.038972594,-0.052914497,-0.015741646,0.1048466,-0.06860153,0.052590016,-0.18637109,0.11629498,0.17576809,-0.19085088,-0.10452734,-0.20815887,-0.014489234,-0.00020998478,-0.042169236,0.030289723,0.13709167,-0.10820137,-0.17274283,-0.1220244,0.0030049928,-0.13463798,0.028246664,-0.12237835,-0.05707541,-0.20592982,-0.09388625,-0.08057188,-0.24058628,-0.067614906,0.092916705,0.08137537,0.0020566748,0.15272662,-0.029718915,-0.1594788,-0.10277597,-0.19527312,0.09345447,0.099701546,0.06571461,-0.04759781,0.12597452,-0.121469684,-0.11274012,-0.0058017815,-0.09408406,0.1673391,-0.22815171,0.11235998,0.0581395,-0.12067528,0.08437352,-0.10061712,-0.062002614,-0.18335354,-0.16294464,0.15391569,-0.13538717,-0.12633735,0.1393484,0.12111054,0.13551295,0.12570041,-0.017208535,-0.15515974,0.15793782,0.06720894,0.23544188,0.011698457,-0.11667076,-0.022960186,-0.1531167,0.12833984,-0.279004,-0.09760798,0.124348566,0.012558096,-0.06423377,-0.142148,0.14004777,-0.17361498,-0.03730633
conf_481,-0.2046738,-0.1167713,0.10535432,-0.04701687,0.114536315,0.046771698,0.21471003,0.099975795,-0.1703329,-0.067378946,0.07183922,0.13803795,-0.18505757,0.24687786,-0.12929636,0.21180642,0.051695533,0.051654838,-0.12056738,0.015730102,-0.17064208,-0.1624794,0.10515131,-0.13671361,0.2123936,0.15543303,-0.15834215,-0.21752559,-0.123282224,0.036551893,0.09770727,-0.07610327,0.10560162,0.22192067,-0.13583058,-0.118584305,-0.17242634,-0.11268059,-0.20546605,0.15849048,-0.12969354,-0.16575278,-0.27011383,-0.09074631,-0.18496707,-0.21968542,0.0075523984,0.1570343,0.10034042,0.15998635,0.114135645,0.14362894,0.0022143126,-0.14265174,-0.20204537,0.14494568,0.117815055,0.11786417,-0.22509791,0.1649033,-0.13428798,-0.10464855,-0.15532085,-0.14992031,0.17383115,-0.081846826,0.17277534,0.043991033,-0.20010224,0.08767565,-0.1780455,0.111467294,-0.18836878,-0.10867867,0.20401777,-0.006520622,-0.10913177,0.1773118,0.076610394,0.22197834,0.19414692,-0.05056342,-0.15403442,0.09283166,0.15882263,0.20785263,-0.15796797,-0.091326065,-0.05774339,-0.17690867,0.20582767,-0.19630122,-0.059075624,0.16929534,0.14702943,-0.15194297,-0.13467291,0.05310646,-0.23033434,-0.14726472
conf_482,-0.16964363,-0.1818403,0.047453012,0.12762445,0.15279144,0.14454462,0.103813395,0.26145044,-0.2428715,-0.14313494,0.10352824,0.19835345,-0.22426537,0.22538985,-0.20045127,0.19026354,0.03748365,0.08859218,-0.086713076,-0.029867837,-0.22712325,-0.090682134,0.17697859,-0.18064457,0.17313258,0.11089122,-0.21957818,-0.0919414,-0.16964933,0.07760577,0.067464426,-0.15465727,0.16800521,0.15580928,-0.08770123,-0.20219442,-0.20424816,-0.18424031,-0.1712278,0.1575159,-0.11010493,-0.15311757,-0.11360118,-0.0615064,-0.087515496,-0.23336817,-0.082774006,0.07888327,0.08685291,0.12649491,0.116378956,0.12960409,-0.1492972,-0.19301082,-0.15204969,0.14405283,0.15658887,0.08642641,-0.17832334,0.14573802,-0.23678423,-0.15338928,-0.16978791,-0.09946932,0.1904066,-0.11593366,0.26363295,0.1639019,-0.033985388,0.17614879,-0.12493156,0.09130912,-0.17368504,-0.025022643,0.19695759,-0.061873645,-0.1921973,0.12255327,-0.034185216,0.20946081,0.091116965,-0.049453095,-0.14755514,0.14951101,0.14528972,0.20900816,-0.17900988,-0.22799785,-0.16305372,-0.19974981,0.21026854,-0.18389034,-0.14250511,0.13811646,0.045896012,-0.16258675,-0.1438745,0.15711057,-0.13577007,-0.15454711
