conf,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20,c_21,c_22,c_23,c_24,c_25,c_26,c_27,c_28,c_29,c_30,c_31,c_32,c_33,c_34,c_35,c_36,c_37,c_38,c_39,c_40,c_41,c_42,c_43,c_44,c_45,c_46,c_47,c_48,c_49,c_50,c_51,c_52,c_53,c_54,c_55,c_56,c_57,c_58,c_59,c_60,c_61,c_62,c_63,c_64,c_65,c_66,c_67,c_68,c_69,c_70,c_71,c_72,c_73,c_74,c_75,c_76,c_77,c_78,c_79,c_80,c_81,c_82,c_83,c_84,c_85,c_86,c_87,c_88,c_89,c_90,c_91,c_92,c_93,c_94,c_95,c_96,c_97,c_98,c_99,c_100,c_101,c_102,c_103,c_104,c_105,c_106,c_107,c_108,c_109,c_110,c_111,c_112,c_113,c_114,c_115,c_116,c_117,c_118,c_119,c_120,c_121,c_122,c_123,c_124,c_125,c_126,c_127,c_128,c_129,c_130,c_131,c_132,c_133,c_134,c_135,c_136,c_137,c_138,c_139,c_140,c_141,c_142,c_143,c_144,c_145,c_146,c_147,c_148,c_149,c_150,c_151,c_152,c_153,c_154,c_155,c_156,c_157,c_158,c_159,c_160,c_161,c_162,c_163,c_164,c_165,c_166,c_167,c_168,c_169,c_170,c_171,c_172,c_173,c_174,c_175,c_176,c_177,c_178,c_179,c_180,c_181,c_182,c_183,c_184,c_185,c_186,c_187,c_188,c_189,c_190,c_191,c_192,c_193,c_194,c_195,c_196,c_197,c_198,c_199
conf_87,-0.119885355,0.07197463,0.017173734,0.22316529,-0.14701338,-0.041872326,0.13033772,0.11998512,0.17740962,-0.0670249,-0.062612645,0.098438576,-0.13518725,0.29074678,-0.11280057,0.14340866,0.19541946,-0.1394135,0.15219444,-0.1432353,0.008978931,-0.13692214,0.1285567,-0.16785274,-0.027694048,0.11281456,-0.17643477,-0.021536458,0.12000416,0.213886,-0.10272178,0.10938435,0.06884008,0.18503036,0.16518712,-0.3554591,-0.07594695,0.09089639,0.057075553,0.008776186,-0.013081508,-0.2944027,-0.17995445,0.11630056,-0.11761119,0.0776072,0.07253085,-0.18731986,0.15170698,0.20556146,0.07317743,-0.11205042,-0.09279838,0.09235915,0.13304497,-0.23342569,-0.2148936,-0.028853267,-0.19662043,0.085497536,0.2083853,-0.0216178,0.012424067,-0.091375194,0.06461327,0.14529435,-0.27270973,0.17900313,0.16320348,-0.14119814,-0.0544684,0.17955405,0.18131192,0.07536086,-0.09302134,0.15576431,0.07070512,0.04907886,-0.16436768,0.119269125,-0.103580765,-0.018119074,0.19625208,-0.046838414,-0.15645014,0.116174065,-0.07114527,-0.021495804,0.015674366,0.06656544,-0.18223782,0.12503548,0.064105034,-0.057326596,0.017834801,-0.19185136,-0.16747709,-0.04584144,-0.13425916,-0.14834392,0.27029645,0.03604632,-0.2849816,-0.1710586,-0.07588813,0.20810471,-0.11492362,0.08286797,0.23165622,0.053270478,0.30040476,-0.06623794,0.27403635,0.13828935,-0.19442135,-0.052369446,0.037831042,-0.038815357,0.19131616,0.0971033,0.13053574,0.12248843,0.22799264,0.09070242,-0.20800953,-0.08908247,-0.12526248,-0.13654472,0.18037026,-0.11547034,0.17286131,0.10559059,0.08692566,0.13929531,-0.009689059,0.042192813,0.15578328,0.1364895,0.17733268,-0.21674523,0.061486058,-0.14509913,-0.16576405,0.018344559,0.11836474,-0.28017366,-0.1262231,-0.0857064,-0.21662897,-0.009733111,-0.13356453,-0.11457363,0.08839248,-0.10726544,0.12945092,0.30360797,-0.03862222,-0.15373605,0.051193897,0.1812658,-0.14277355,-0.13165174,-0.15343481,0.12532003,-0.16532913,0.122529365,0.020907715,-0.17352298,-0.25344628,0.017084472,-0.009215049,-0.12575452,0.036378596,-0.12445195,-0.09495739,0.090817906,-0.14568783,0.16501883,0.15346637,0.02015227,0.25413048,-0.21588947,-0.16905403,0.14492999,0.03699956,-0.023627488,-0.12297059,0.19092277,-0.14696763,0.17419116,-0.066149354,0.111990735,-0.07846463,-0.3132927,0.089858815,-0.15529048,-0.1439681,0.20793095,-0.072118975,0.13196498
conf_88,-0.27217564,0.19411197,-0.11305623,-0.17176391,-0.07033467,-0.15081714,-0.009412715,0.0035549155,0.10701627,-0.0033326987,0.10969375,0.15506576,-0.1400514,0.17842303,-0.08483865,0.4246748,0.16527161,-0.23983914,0.12975301,-0.182379,-0.05037078,-0.15786473,0.15243834,-0.1799723,-0.13612205,0.06757588,-0.24626043,-0.021107677,0.14437973,0.15934953,-0.1795156,0.19810589,0.027506413,0.26729825,0.048325706,0.0629936,-0.17931245,0.11533423,-0.1453489,-0.1963578,-0.09221542,0.19780278,-0.23851249,0.096197546,-0.11346532,0.11103149,0.04406397,-0.14009354,0.121792205,0.05607203,0.10565183,-0.11457136,0.014806333,0.4552438,0.056758944,-0.03572534,0.08028391,-0.1297238,-0.21584569,0.0052811005,0.2028849,-0.088513836,-0.04999722,-0.22719587,0.14249198,0.13290547,-0.09793736,0.08251494,0.15342145,0.23526013,-0.03465641,-0.19139558,-0.2763807,0.23600464,-0.18557058,0.14861105,0.19236884,0.13981836,0.006082791,0.13895892,-0.3325475,0.29523456,0.045898747,-0.04491097,-0.13854615,0.14233966,-0.109167494,0.06830555,0.18297498,0.009379554,-0.13627286,0.10479727,0.02310309,-0.042661507,0.010873642,-0.13173202,-0.104780294,-0.12001966,0.39442974,-0.08466176,0.08324175,-0.032279525,-0.20121701,-0.23758452,0.027210962,0.06492487,0.06863811,-0.2107348,0.2315842,-0.05353382,0.15369898,-0.16834055,0.23868637,0.13959384,-0.14258075,-0.17944528,0.109143026,-0.12182067,0.07842291,0.062475353,0.0064407783,0.026322417,0.017791646,-0.09738287,-0.078982905,-0.12327905,-0.22923881,-0.06801092,0.10015065,-0.0216541,-0.05431717,0.10688616,0.0877963,-0.08811881,-0.027842693,0.17572367,-0.06003313,0.12363142,0.042874668,0.27379468,-0.14271954,-0.1944684,-0.1937467,-0.12058758,0.1735558,-0.18857957,-0.23445386,-0.03179901,-0.14693649,0.16615838,-0.18340233,-0.119649865,0.17626692,0.0077944594,0.08294394,0.03880961,0.2397949,-0.2173794,0.040336106,-0.13733812,0.035879403,-0.15426947,-0.04977939,0.0899782,-0.03175563,-0.05278738,0.07707766,-0.13984612,-0.12803927,-0.031188998,-0.23522295,-0.12757418,-0.0020994276,-0.1341707,-0.026400428,0.21071321,0.037052024,0.0936216,-0.23109378,-0.10409002,0.0857259,-0.080625996,-0.17771637,0.1345387,0.13154824,-0.16541545,0.02266568,0.19603464,-0.09142366,-0.20222118,0.020290362,0.09507845,-0.004383479,-0.1846259,0.13702759,-0.091817796,0.00011632605,0.16736089,-0.23780303,0.15834291
conf_89,0.056550205,0.10790923,-0.17620046,0.116561815,-0.27936,-0.1370402,0.11249238,0.19420141,0.08872665,-0.1524764,0.19171305,0.043899193,-0.20585985,0.100495845,-0.18495895,-0.09196048,0.15272929,0.098156095,0.1717169,-0.24208343,-0.03205287,-0.11455408,0.030078972,-0.19778106,-0.13812274,-0.05667594,-0.17753494,0.17856227,0.16559824,0.13332666,-0.20088156,-0.10147654,0.25956768,0.11458411,0.025624493,-0.062485624,-0.071490355,0.1365633,0.003066985,0.18083034,-0.23010811,0.14170963,-0.14891249,0.16228452,-0.11895472,0.032414842,0.09581982,-0.10789629,0.14249387,0.2192126,0.07228528,-0.13959469,-0.24316904,-0.1392628,0.14026093,-0.1728744,-0.28708127,-0.15530626,0.0069424375,0.25509903,0.13390249,-0.25044274,-0.33398843,-0.18388331,0.18891789,0.07977704,-0.1535294,0.15081507,0.120922066,0.13691649,-0.15483066,-0.19317521,-0.0030251155,0.027236288,-0.14749889,0.23292203,0.26625216,0.23503397,-0.23928913,0.19446287,-0.1552834,0.087489516,0.17530644,-0.25544098,-0.19468488,-0.0068750745,-0.09969336,-0.012998793,-0.08429282,0.12893352,-0.12813263,0.044098113,0.1558525,-0.11326488,-0.09106261,-0.18083362,-0.17914908,-0.2162155,-0.015827984,-0.15216132,0.122846164,0.093924925,-0.091984816,-0.15371776,-0.16146737,0.13781856,0.16696487,0.019771695,-0.08795679,0.10019761,-0.054515988,-0.14332397,-0.06404193,0.10723457,-0.17365268,-0.21743743,-0.15271401,-0.16003318,0.13305432,0.12360706,-0.18018645,-0.06462599,-0.016182892,-0.1734282,-0.10278767,-0.06568544,0.34591317,-0.092739835,0.2345707,-0.1743188,0.104840204,0.12439978,-0.16801953,-0.05447936,0.17973,0.07936924,0.1673077,0.12862301,-0.03075988,-0.29142457,0.13191557,-0.18268727,-0.19100405,-0.022317013,0.14073546,-0.067513205,-0.13392612,-0.013844575,-0.17737451,0.0587707,-0.2570234,-0.123212785,0.22094198,-0.22249232,0.068181016,0.025766987,0.02770922,-0.16781044,0.09791299,0.1560819,0.33686733,-0.05747856,-0.13430944,0.113582924,-0.1594159,-0.024414932,0.1521973,-0.1690146,0.17635877,-0.14006102,-0.04533733,-0.19958979,0.11001775,-0.14657645,-0.13553095,0.21240349,-0.14999957,0.0866417,-0.18352243,-0.23263453,0.038324717,-0.22417991,-0.19934016,0.0976565,0.06200737,-0.20013274,-0.022007745,0.15440412,-0.20768234,-0.049713507,-0.052889522,0.24873413,-0.13599852,-0.20080096,0.18134041,-0.13200924,-0.16023351,0.11126221,-0.09655774,0.14852887
conf_90,-0.3102642,0.04880831,-0.0124235,0.0850733,-0.1184875,-0.14069983,0.029019957,0.0011510868,0.05316838,-0.1564457,0.11878638,-0.03726743,-0.082197234,0.13102846,-0.23496705,0.22256312,0.12783055,-0.27879682,0.19917524,-0.12602253,-0.17156829,-0.1968531,0.24843237,-0.17115624,0.24276383,0.12974672,-0.14665274,0.09409031,0.14093758,0.048165407,0.026762282,-0.09046998,0.1130106,0.08895979,0.10065361,0.22705315,-0.26963848,0.099814996,0.122617,-0.15781946,-0.020138212,0.07224827,-0.18673229,0.13117939,-0.2116854,0.16802925,0.17256722,-0.10367387,0.09307807,-0.14458542,0.22444873,-0.09143326,0.069174685,0.13983753,0.07125005,-0.11153789,-0.14425774,-0.19823173,-0.0679739,0.18552893,0.28661656,-0.1260604,-0.26410753,-0.17844032,0.033091135,0.22670631,-0.14457816,0.2090577,0.16922615,-0.014166809,-0.10601125,0.23848687,0.121413104,0.19537976,-0.15957746,0.14288065,-0.019835524,0.27095202,0.011447587,0.18760568,0.26341215,0.14153384,0.104038,-0.17366448,-0.041892555,0.08452812,-0.13728002,0.24414138,-0.09479326,0.014428579,-0.035576608,0.18368332,0.12214311,-0.15088983,0.12860756,-0.11905882,-0.030376403,-0.15081117,-0.07244514,-0.05788973,0.14866418,-0.02280296,-0.22825515,0.019023001,-0.25766677,0.21326736,0.17073749,-0.28760064,0.04324171,-0.064617984,0.19143169,-0.18059355,0.03014842,0.094663665,-0.26908988,-0.11858975,-0.047100693,-0.09739186,-0.30205187,0.084106475,-0.05423521,0.11719735,-0.15879858,-0.19813272,-0.20148487,0.005848277,-0.29563233,-0.23341869,0.20029397,-0.2215629,0.4050949,0.09601429,0.035598464,-0.07242426,-0.0642595,0.14637916,0.10469959,0.24951473,0.13713989,0.12115013,-0.2036116,-0.17511025,-0.28290904,-0.060174473,0.09320983,-0.16414602,-0.14759092,-0.1620009,-0.12356377,0.16224664,-0.17278479,-0.06995987,0.21849838,-0.016279206,0.03986961,-0.041634444,0.11234115,-0.16180295,0.11499351,0.11531272,0.13269167,-0.17226233,0.027524808,0.14226344,-0.1750368,-0.22774962,0.13283046,0.096233346,-0.119298615,-0.14229365,0.14602154,-0.08126331,0.12127418,-0.1927414,-0.1174773,0.05192158,-0.028444838,0.16614959,-0.0017972321,-0.12473705,0.12781738,-0.028021365,-0.06350042,0.1294044,0.15107933,-0.09007423,0.058509417,0.05554698,-0.15401976,-0.12674105,-0.028815398,0.07956237,0.057466865,-0.16890375,0.13293163,-0.13059232,-0.14395693,-0.014442728,-0.25084397,0.10244746
conf_91,-0.11158042,0.115078405,-0.07927877,0.12398086,-0.17875703,-0.14228526,0.071453385,0.07921902,0.11035405,-0.24059586,0.1703857,0.22690608,-0.06738049,-0.21279,0.11786822,0.0663484,0.11465526,-0.004719094,0.149239,-0.12575251,-0.016941682,-0.10417879,0.083712086,-0.15136237,-0.22783095,0.25129122,-0.23665965,0.050123136,0.19921276,0.112760745,-0.06965638,0.1482623,-0.07348662,0.15514782,0.20496717,-0.20442304,-0.010553288,0.1375317,-0.22951995,0.2770392,-0.09741265,-0.02445087,-0.08542611,0.11972992,-0.21514273,0.0720861,0.13291697,-0.071769685,0.15799145,-0.1590742,0.10914138,0.014084256,0.063103154,0.18646756,0.1137285,-0.13905217,-0.005346679,-0.10709878,-0.081049755,0.1749272,0.19207937,-0.052512053,-0.17983064,-0.051432703,0.13654397,0.19128895,-0.2181969,0.2000805,0.21087894,-0.22179958,-0.13446379,-0.009723543,0.2669927,0.040562466,-0.060927734,0.25337347,0.29756677,0.06949612,-0.17380626,0.14322676,-0.18713874,0.10294028,0.1446896,-0.13679807,-0.13164566,0.058483537,-0.17520635,-0.18352304,-0.31381547,0.17982727,-0.19679728,0.09812911,0.17114905,-0.06693824,0.14866549,-0.24350263,-0.23097134,-0.032558884,-0.04141856,-0.13152368,0.15885493,-0.15102188,-0.13116802,-0.14632502,-0.102795966,0.20011997,0.24135281,-0.15379357,-0.18139394,0.35182717,0.18624128,-0.14630786,-0.14694256,0.14535925,-0.121782914,-0.1660355,0.067410246,-0.2174979,0.059314832,0.24341267,-0.008964316,0.18253084,0.3239833,0.087949105,-0.115895994,-0.018792136,0.3034713,-0.054637197,0.13253029,-0.11019804,-0.1107417,0.24669896,0.1570098,-0.092345394,0.13590018,0.038184583,0.4020689,0.1610966,0.078917824,-0.30113217,-0.2431872,-0.14244774,-0.088157445,0.0140551375,0.22600397,-0.1269876,-0.111096926,-0.1231021,-0.10902422,0.23302515,-0.16308007,-0.29416466,0.13731876,-0.18568291,0.09002783,0.061724506,0.19475354,-0.05462256,0.2619588,0.082530096,0.107778616,-0.09834747,-0.095192716,0.23705097,-0.07939933,0.06489296,0.16021775,-0.02695111,0.09674223,-0.0761981,0.106249474,-0.13798593,-0.10484103,-0.16015056,-0.19542556,0.1094967,-0.18050839,0.08261669,-0.18581462,-0.05529164,0.15194182,0.3635971,-0.25232753,0.13254485,0.10640867,-0.10044919,-0.16273908,0.057752807,-0.23465821,-0.012990803,-0.002987077,0.30033222,0.028204063,-0.11674009,0.16358589,-0.14187442,-0.108169064,0.29141793,-0.11674699,0.11787844
conf_92,-0.023647767,-0.012734853,-0.0265888,-0.12864143,-0.0367154,-0.2050991,0.13519724,0.17604841,0.13045315,-0.029879352,0.17637795,0.11210437,0.026600884,0.047446735,-0.046479303,0.12055949,0.1353521,-0.08249938,0.16812117,-0.21708083,-0.12924588,-0.13499784,0.16385454,-0.054618705,-0.07873745,0.07471747,-0.05192252,0.10096531,0.07654985,0.21697113,-0.14752561,0.07572831,0.027595377,0.071234874,0.15638027,-0.0025264658,-0.080077335,0.11483578,0.18269584,-0.068705164,-0.21525691,-0.0026716862,-0.16884205,-0.03571141,-0.10519856,0.09516958,0.055750016,-0.08448043,0.09037793,0.36224407,0.33060235,-0.15984847,0.07880264,0.16621667,0.13023968,-0.023058593,-0.24339782,-0.06905709,-0.03741461,0.23634057,0.072290555,-0.12499415,0.022536408,-0.15932086,0.15735476,0.044087816,-0.11273099,0.09208665,0.071011685,0.11077529,-0.14494224,-0.029725904,-0.18134378,0.22206984,-0.24765955,0.079238445,0.0042316103,0.16494101,-0.08478677,0.18513785,0.17611966,0.0475484,0.16372402,-0.24397139,-0.044180054,0.06591969,-0.18083537,0.114589795,0.24088861,0.22277664,-0.06401622,0.07131293,0.10337718,-0.12577705,-0.03420431,-0.0609015,-0.22450376,-0.31553897,0.08230805,-0.13048515,0.04920815,-0.08535512,-0.21664995,-0.18148628,-0.2701569,0.08980902,0.3412636,0.05394412,-0.16881113,0.015949406,0.003778101,-0.12595217,-0.46181542,0.07274286,-0.15853947,-0.11393979,-0.047191557,-0.2413499,0.042024914,0.1760908,0.14486648,0.11699712,-0.036307633,-0.19092502,-0.07380421,-0.028781032,0.20986141,0.01883476,0.15688646,-0.14231658,0.193206,0.14502223,0.21517347,0.10599502,0.14893727,0.045195203,0.1935059,0.1393655,0.069729984,-0.034792397,0.12788329,-0.10714595,-0.11386649,-0.15814474,0.1381695,-0.1414068,-0.20731953,0.12267392,-0.2488161,0.12555762,-0.178099,-0.3414213,0.04959403,-0.013050152,0.103502005,-0.106353916,-0.08004899,-0.1417625,0.167111,-0.003671053,0.35736385,-0.12845066,-0.0722773,0.1507291,-0.1212873,-0.20203829,0.26760188,0.094705336,-0.072188355,-0.09014375,-0.11436127,-0.18780862,0.043302003,-0.11754175,-0.023679024,0.2658841,0.011094312,0.22328174,0.020805167,-0.14355399,-0.04875358,0.047824815,-0.29148322,0.11892661,0.16109668,-0.15202141,-0.16479027,0.2355052,-0.22096291,-0.1477978,0.14549825,0.3906978,-0.1647794,-0.2053544,0.1919349,-0.16141173,-0.025527349,-0.10842217,-0.16356608,0.10833316
conf_93,-0.27824733,0.06887854,-0.0722893,0.24361931,-0.104198575,-0.1628033,0.029389396,0.0010997669,0.2679461,-0.016452232,0.12623328,0.08357009,-0.076749004,0.17536734,-0.25440583,0.15857974,0.14180093,-0.0334919,0.077369146,-0.2191078,-0.16676861,-0.07804759,0.18502577,-0.14283463,0.24338144,-0.02688888,-0.09007399,0.19883445,0.22748214,0.20632201,-0.07188734,0.2867198,0.09689164,0.099812694,0.2628395,-0.26625115,-0.23586755,0.10009064,0.14961231,0.107814014,-0.120668836,-0.3002861,-0.19574834,0.15702415,-0.17156492,0.15982921,0.17863573,-0.13782424,0.090616286,0.114329614,-0.14809296,-0.13952659,0.16850968,-0.13434485,0.1374843,-0.098750524,-0.11794828,-0.19831318,-0.24083793,0.07506521,0.031304657,-0.08774902,-0.115140274,-0.10842925,0.16843154,0.14706114,-0.16143727,0.109274656,0.1618284,-0.2718926,-0.23896153,0.08313079,0.16107047,-0.012256086,-0.1913395,0.19806753,-0.049187507,0.1153165,-0.09832088,0.07756341,0.1466325,0.10335148,0.06909244,-0.0735255,-0.12890474,0.057506543,-0.06938385,0.09325697,0.023706496,0.203499,-0.14762856,0.29133844,0.20539828,-0.10249526,0.17476827,-0.19286904,-0.17192972,-0.017191788,-0.093629494,-0.07895169,0.121776834,-0.09876492,-0.12162515,-0.10439277,-0.1595156,0.2139044,0.18927445,-0.20943713,0.08386334,0.3984042,0.2547688,-0.18627957,0.15070093,0.09230449,-0.14139512,-0.20368902,-0.009080219,-0.11369899,0.120933935,0.16459401,0.29794353,0.069666415,0.06752792,-0.23665501,-0.20207873,-0.09183272,0.0234887,-0.16329663,-0.04026931,-0.19765116,-0.13059773,0.18470424,0.09499601,-0.21746606,-0.1362288,0.12771443,0.25075802,0.003103427,0.16950883,-0.24858409,-0.2803095,-0.14127122,-0.1559516,-0.26455534,0.15365854,-0.15503952,-0.11182954,-0.1286606,-0.12971936,-0.0020734703,-0.24050698,-0.019635497,0.22863321,-0.079192206,0.20174305,0.14284779,0.087283574,-0.09881363,0.14383265,0.04430951,0.028751068,-0.18158333,-0.1388331,0.10003658,-0.17233309,-0.02933895,0.10103161,0.24645421,-0.12529148,-0.091493495,-0.18916595,-0.20352508,0.042888917,-0.24551937,-0.1773478,0.07548466,-0.104623854,0.15029572,-0.10754269,-0.14923894,0.21365571,-0.12187203,-0.04561637,0.1479686,0.21563585,-0.114318535,-0.234387,0.12784076,-0.21519676,-0.001060689,0.043167066,-0.1602643,0.10115582,-0.25919256,0.006642532,-0.14465055,-0.22665069,0.11813492,-0.14276315,0.12064794
conf_94,0.09390692,0.03908755,-0.17155647,-0.0112795895,-0.10419896,-0.18259534,0.21373956,0.18708587,0.04697577,-0.22755505,0.10692952,0.08428963,-0.0815339,0.070433535,-0.19153346,0.15566458,0.12575509,-0.1855701,0.21456797,-0.15695333,-0.25723594,-0.15887389,0.12891968,0.03980947,-0.17587781,0.14099498,-0.06358981,0.0030525187,0.17993508,0.10009458,-0.09879861,0.18221337,0.110467345,0.020426983,0.12270985,-0.13820545,-0.061238583,0.2358132,-0.2609662,-0.14190885,-0.097580716,0.119559474,-0.17714332,-0.06284589,-0.088404685,0.0042700083,0.15203246,-0.019307584,0.10881541,0.24447434,-0.07876225,-0.091380216,-0.27517372,-0.11952011,0.121627346,-0.201119,-0.28315517,-0.12701884,-0.13149531,0.22715703,0.17668168,-0.10180064,0.051726602,-0.14878862,0.08832221,0.28990996,-0.16752431,0.09170556,0.09286408,-0.044534806,-0.26064187,-0.11844713,-0.0708594,0.16287309,0.0076353713,0.12897815,-0.014369302,0.2044688,-0.098428145,0.1440139,0.31147373,-0.1842739,0.1718227,-0.16341388,-0.03889879,-0.049904335,-0.1286187,-0.0035026502,-0.10568229,0.061508458,-0.20855173,0.10957889,0.055917867,-0.2443726,0.16660342,-0.057819787,-0.29983625,-0.1676177,0.17432055,-0.0590385,0.26394036,-0.047569357,-0.18172203,-0.19118644,-0.16094024,0.154164,0.18765706,0.06936744,-0.063084714,-0.01317303,0.16997345,-0.24179618,-0.23532425,0.08910033,-0.14002246,-0.20197853,-0.017999385,0.05185077,0.08878602,0.19920747,-0.5100652,-0.026141722,-0.23517837,-0.17659041,-0.009176983,-0.23011856,0.30196247,-0.11046886,0.07201432,-0.0076196017,0.3059253,0.020182768,0.026860898,-0.08339241,0.16173081,0.1211857,0.36997944,0.1408131,0.2514939,0.026708808,0.3450883,-0.1616064,-0.20334491,-0.16052175,0.1049817,-0.21308537,-0.114876986,-0.35866743,-0.101622164,0.078209154,-0.16950485,-0.05381193,0.061834633,-0.08529901,0.054017793,0.26766092,-0.1250962,-0.22395149,0.042344812,0.19690216,0.028659306,-0.10809949,-0.12270036,-0.08509527,-0.14159304,-0.17224218,0.19832157,-0.01004468,-0.27960852,-0.08230395,-0.0033572644,-0.03588321,0.23423925,-0.09413894,-0.13371676,0.12872261,-0.24416481,0.12673457,-0.004534494,-0.0810123,0.046617687,-0.3206451,-0.071255796,0.049985968,0.15304293,-0.14450015,0.05368044,0.18590532,-0.08910434,-0.1115558,-0.12596194,0.2989005,-0.12663484,-0.14654484,0.07919593,-0.19166043,-0.07814031,0.16151744,-0.11822571,0.1488812
conf_95,-0.30000225,0.05532087,-0.07850457,0.30685958,-0.075767614,-0.018681077,0.14273302,0.13520078,0.14413895,-0.0014554481,0.12854683,-0.12160676,-0.14790164,0.1514899,0.01775681,0.08012535,0.12065278,-0.19739614,0.17193648,-0.1257636,-0.08841609,-0.015757123,0.13349524,0.01666846,-0.091023944,0.1893454,-0.15557006,-0.0059139277,0.09472702,0.08217237,-0.10451389,0.12476386,-0.057014443,0.12952313,0.11681576,-0.16571456,-0.19780362,0.108664796,0.063707344,-0.09208023,-0.0046629105,-0.023105303,-0.15558285,0.113733985,-0.08290728,-0.006138565,0.07546033,-0.06293632,0.18085766,0.036849152,0.34994903,-0.02523428,-0.07553006,0.19167776,0.15132079,-0.1266473,-0.17340608,-0.18652421,-0.23418076,0.1626355,0.066209346,0.03355135,-0.18070431,-0.18808268,0.08802432,0.22957218,-0.18750978,0.21833082,0.10894405,-0.29508796,-0.19076487,0.09697765,-0.07914924,0.14805281,-0.06411474,0.2920952,-0.113094814,0.13463491,0.029412445,0.1131039,0.23066248,0.04398506,0.13688935,-0.076147616,-0.102347255,0.19052629,-0.14231534,0.017320586,-0.06974946,0.04575462,-0.13448264,0.14603476,0.1467927,-0.099561766,0.039351735,-0.1588387,-0.30607972,-0.08104589,-0.16407269,-0.08081898,0.23248646,0.06537961,-0.219328,0.07573044,-0.25419965,0.23507448,0.1105167,0.078363515,0.012153967,0.3504254,0.27165508,-0.24736083,0.17265867,0.19641906,-0.13609667,-0.13342328,0.08810469,0.011585027,0.20006065,0.18520421,-0.13114423,0.036889635,0.16842875,-0.065969124,-0.039448254,-0.24595055,0.19966573,-0.09404484,0.15953726,-0.1942453,-0.016101096,0.05808919,0.18122539,-0.24503368,-0.029724492,0.044338886,0.39770588,0.18170525,0.16395369,-0.143913,0.038046926,-0.20728861,-0.12040005,0.22927424,0.20906751,-0.32352185,-0.13747029,-0.29528695,-0.17796983,0.17374472,-0.11495589,-0.3149514,0.20152518,0.08886271,0.22278656,0.24414843,-0.014823394,-0.1549495,0.023947923,0.23959914,0.04920428,-0.14479874,-0.14562659,0.0257671,-0.105804525,0.18667074,0.10610839,0.06966669,-0.22357906,-0.15159202,0.05889385,-0.073247954,0.17384261,-0.16598813,-0.19485557,0.092603125,-0.22225726,0.13537079,-0.12631246,-0.036493026,0.106405206,-0.24294263,-0.049901217,0.22790086,-0.085298814,-0.15424459,-0.27907488,0.112378605,-0.041010436,0.11379647,0.2071084,0.21707442,0.034613006,-0.26341265,0.20488161,-0.0941219,-0.07863295,0.12636341,-0.14249188,0.18003869
conf_96,-0.18328045,0.12923014,-0.14430767,0.14341295,-0.15658459,-0.13739477,0.14030716,0.029559255,-0.08128145,-0.24287675,0.03004131,-0.0016615978,0.020568453,0.23165706,-0.118490025,0.22628465,0.092200935,-0.12221315,0.20046727,-0.1212327,-0.0840815,-0.21706423,0.14771791,0.0004213859,-0.25632536,0.06181305,0.01675903,0.16284041,-0.02524192,0.25635108,-0.10264667,0.19779651,0.050421923,0.098380625,-0.014547286,-0.031143297,-0.26597294,0.1490964,-0.000771219,-0.17616467,0.012392009,0.1494388,-0.22876047,0.008069421,-0.10783732,0.027442124,0.104938574,-0.26503706,0.1020219,-0.075570285,0.32231775,-0.06699895,-0.18932372,0.2835701,0.14642857,-0.033621356,-0.18998042,-0.16254325,-0.12495765,0.17478995,0.11488601,-0.11897112,-0.24758169,-0.190025,0.05734514,0.121403545,-0.021842876,0.10947594,0.19242758,-0.023487909,-0.059222624,0.087193154,-0.052311864,0.15202215,-0.16664834,0.07260016,0.12347865,0.15432905,-0.12607783,0.10942307,0.31243238,0.28560814,0.27190998,-0.11782996,-0.14167622,-0.046676055,-0.16181178,0.22824703,-0.058935776,0.1166108,-0.049209777,0.10962718,0.07160261,-0.018742267,-0.056377485,-0.19408663,-0.03502452,-0.21482314,-0.124098115,-0.1981931,0.20293207,-0.11133399,-0.07413568,-0.09900668,-0.1713488,0.118288465,0.31947705,-0.15154618,0.04163264,-0.31402773,0.21388835,-0.08938081,0.4070425,0.17091094,-0.17536101,-0.19079243,0.15275195,-0.17554036,-0.013740562,-0.043304447,0.051827997,0.17856254,-0.16785485,-0.15400308,-0.11823073,0.0067211413,0.16501871,-0.08119743,0.24606743,-0.11768507,0.17791921,0.16645725,0.2755764,0.12462116,0.22437273,-0.032000024,0.31234878,0.22576627,0.14998002,-0.16109301,0.10537173,-0.15612182,-0.037127655,-0.06591547,0.1524886,-0.13938347,-0.067805186,-0.05420138,0.013845541,0.17631958,-0.055787522,-0.05179712,0.21142843,-0.17783187,-0.003544322,-0.03434049,0.16595706,-0.112072304,0.04774419,0.00589017,-0.053243507,-0.15925168,-0.13944268,-0.046652745,-0.23177736,0.16517279,0.18380035,-0.29080495,-0.13040209,-0.11325867,0.3549722,-0.09086873,0.12875457,-0.14604492,-0.13428988,0.42342168,0.00082232244,0.24236849,-0.0928904,0.1164724,-0.034825303,0.10255857,-0.050156232,0.106219865,-0.022185743,-0.10563791,-0.03259308,0.13020952,-0.12183604,-0.1117159,0.21248192,0.2768488,0.14688674,-0.2761152,0.15670112,-0.21712397,-0.008086778,0.08965272,-0.037204552,0.077819
